nfs-server    | Starting rpcbind
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] lower_my_caps :NFS STARTUP :EVENT :currenty set capabilities are: cap_chown,cap_dac_override,cap_dac_read_search,cap_fowner,cap_fsetid,cap_kill,cap_setgid,cap_setuid,cap_setpcap,cap_net_bind_service,cap_net_raw,cap_sys_chroot,cap_sys_admin,cap_mknod,cap_audit_write,cap_setfcap=eip
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] fsal_save_ganesha_credentials :FSAL :INFO :Ganesha uid=0 gid=0 ngroups=0
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Init_svc :DISP :CRIT :Cannot acquire credentials for principal nfs
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Init_admin_thread :NFS CB :EVENT :Admin thread initialized
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_rpc_cb_init_ccache :NFS STARTUP :EVENT :Callback creds directory (/var/run/ganesha) already exists
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_rpc_cb_init_ccache :NFS STARTUP :WARN :gssd_refresh_krb5_machine_credential failed (-1765328160:22)
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Start_threads :THREAD :EVENT :Starting delayed executor.
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Start_threads :THREAD :EVENT :9P/TCP dispatcher thread was started successfully
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[_9p_disp] _9p_dispatcher_thread :9P DISP :EVENT :9P dispatcher started
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Start_threads :THREAD :EVENT :gsh_dbusthread was started successfully
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Start_threads :THREAD :EVENT :admin thread was started successfully
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Start_threads :THREAD :EVENT :reaper thread was started successfully
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_Start_threads :THREAD :EVENT :General fridge was started successfully
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_start :NFS STARTUP :EVENT :-------------------------------------------------
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_start :NFS STARTUP :EVENT :             NFS SERVER INITIALIZED
nfs-server    | 21/11/2021 23:16:04 : epoch 619ad334 : cf12f7318acb : nfs-ganesha-8[main] nfs_start :NFS STARTUP :EVENT :-------------------------------------------------
